league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,823046,2026-06-15 23:45:00+00:00,St. Louis Cardinals,San Diego Padres,3.0,0.0,Dustin May,Wandy Peralta,Busch Stadium,R,Regular Season,True
MLB,822887,2026-06-16 00:05:00+00:00,Texas Rangers,Minnesota Twins,2.0,4.0,MacKenzie Gore,Mike Paredes,Globe Life Field,R,Regular Season,True
MLB,824666,2026-06-16 00:05:00+00:00,Chicago Cubs,Colorado Rockies,5.0,4.0,Shota Imanaga,Michael Lorenzen,Wrigley Field,R,Regular Season,True
MLB,824181,2026-06-16 00:10:00+00:00,Houston Astros,Detroit Tigers,3.0,9.0,Kai-Wei Teng,Drew Anderson,Daikin Park,R,Regular Season,True
MLB,824993,2026-06-16 01:40:00+00:00,Athletics,Pittsburgh Pirates,11.0,2.0,J.T. Ginn,Jared Jones,Sutter Health Park,R,Regular Season,True
MLB,825071,2026-06-16 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,4.0,3.0,Ryne Nelson,Walbert Ureña,Chase Field,R,Regular Season,True
MLB,823938,2026-06-16 02:10:00+00:00,Los Angeles Dodgers,Tampa Bay Rays,4.0,3.0,Eric Lauer,Nick Martinez,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,823451,2026-06-16 22:40:00+00:00,Philadelphia Phillies,Miami Marlins,8.0,2.0,Jesús Luzardo,Tyler Phillips,Citizens Bank Park,R,Regular Season,True
MLB,822723,2026-06-16 22:45:00+00:00,Washington Nationals,Kansas City Royals,6.0,4.0,Foster Griffin,Michael Wacha,Nationals Park,R,Regular Season,True
MLB,824750,2026-06-16 22:45:00+00:00,Boston Red Sox,Toronto Blue Jays,1.0,6.0,Payton Tolle,Dylan Cease,Fenway Park,R,Regular Season,True
MLB,823535,2026-06-16 23:05:00+00:00,New York Yankees,Chicago White Sox,12.0,2.0,Gerrit Cole,Davis Martin,Yankee Stadium,R,Regular Season,True
MLB,824504,2026-06-16 23:10:00+00:00,Cincinnati Reds,New York Mets,5.0,3.0,Brady Singer,Kodai Senga,Great American Ball Park,R,Regular Season,True
MLB,823775,2026-06-16 23:40:00+00:00,Milwaukee Brewers,Cleveland Guardians,2.0,1.0,Robert Gasser,Slade Cecconi,American Family Field,R,Regular Season,True
MLB,823045,2026-06-16 23:45:00+00:00,St. Louis Cardinals,San Diego Padres,3.0,2.0,Andre Pallante,Michael King,Busch Stadium,R,Regular Season,True
MLB,822888,2026-06-17 00:05:00+00:00,Texas Rangers,Minnesota Twins,2.0,12.0,Kumar Rocker,Zebby Matthews,Globe Life Field,R,Regular Season,True
MLB,824667,2026-06-17 00:05:00+00:00,Chicago Cubs,Colorado Rockies,2.0,5.0,Edward Cabrera,Ryan Feltner,Wrigley Field,R,Regular Season,True
MLB,824182,2026-06-17 00:10:00+00:00,Houston Astros,Detroit Tigers,4.0,2.0,Hunter Brown,Framber Valdez,Daikin Park,R,Regular Season,True
MLB,823128,2026-06-17 01:40:00+00:00,Seattle Mariners,Baltimore Orioles,3.0,1.0,Logan Gilbert,Brandon Young,T-Mobile Park,R,Regular Season,True
MLB,824991,2026-06-17 01:40:00+00:00,Athletics,Pittsburgh Pirates,5.0,6.0,Jack Perkins,Mitch Keller,Sutter Health Park,R,Regular Season,True
MLB,825070,2026-06-17 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,0.0,7.0,Merrill Kelly,Reid Detmers,Chase Field,R,Regular Season,True
MLB,823939,2026-06-17 02:10:00+00:00,Los Angeles Dodgers,Tampa Bay Rays,1.0,0.0,Justin Wrobleski,Drew Rasmussen,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,824503,2026-06-17 16:40:00+00:00,Cincinnati Reds,New York Mets,1.0,9.0,Nick Lodolo,Nolan McLean,Great American Ball Park,R,Regular Season,True
MLB,822721,2026-06-17 17:05:00+00:00,Washington Nationals,Kansas City Royals,2.0,6.0,Zack Littell,Luinder Avila,Nationals Park,R,Regular Season,True
MLB,823450,2026-06-17 17:05:00+00:00,Philadelphia Phillies,Miami Marlins,4.0,12.0,Andrew Painter,Sandy Alcantara,Citizens Bank Park,R,Regular Season,True
MLB,824912,2026-06-17 18:00:00+00:00,Atlanta Braves,San Francisco Giants,2.0,7.0,Grant Holmes,Adrian Houser,Truist Park,R,Regular Season,True
MLB,824178,2026-06-17 18:10:00+00:00,Houston Astros,Detroit Tigers,4.0,2.0,Peter Lambert,Casey Mize,Daikin Park,R,Regular Season,True
MLB,823044,2026-06-17 18:15:00+00:00,St. Louis Cardinals,San Diego Padres,1.0,6.0,Kyle Leahy,Bradgley Rodriguez,Busch Stadium,R,Regular Season,True
MLB,823940,2026-06-17 19:10:00+00:00,Los Angeles Dodgers,Tampa Bay Rays,5.0,4.0,Shohei Ohtani,Shane McClanahan,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,825072,2026-06-17 19:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,8.0,1.0,Eduardo Rodriguez,Sam Aldegheri,Chase Field,R,Regular Season,True
MLB,824746,2026-06-17 22:45:00+00:00,Boston Red Sox,Toronto Blue Jays,0.0,3.0,Jake Bennett,Braydon Fisher,Fenway Park,R,Regular Season,True
MLB,823536,2026-06-17 23:05:00+00:00,New York Yankees,Chicago White Sox,10.0,5.0,Carlos Rodón,Anthony Kay,Yankee Stadium,R,Regular Season,True
MLB,824913,2026-06-17 23:15:00+00:00,Atlanta Braves,San Francisco Giants,5.0,7.0,JR Ritchie,Carson Whisenhunt,Truist Park,R,Regular Season,True
MLB,823774,2026-06-17 23:40:00+00:00,Milwaukee Brewers,Cleveland Guardians,9.0,4.0,Brandon Sproat,Gavin Williams,American Family Field,R,Regular Season,True
MLB,824668,2026-06-18 00:05:00+00:00,Chicago Cubs,Colorado Rockies,8.0,6.0,Javier Assad,Sean Sullivan,Wrigley Field,R,Regular Season,True
MLB,823127,2026-06-18 01:40:00+00:00,Seattle Mariners,Baltimore Orioles,3.0,5.0,George Kirby,Kyle Bradish,T-Mobile Park,R,Regular Season,True
MLB,824992,2026-06-18 01:40:00+00:00,Athletics,Pittsburgh Pirates,4.0,12.0,Aaron Civale,Braxton Ashcraft,Sutter Health Park,R,Regular Season,True
MLB,824748,2026-06-18 17:35:00+00:00,Boston Red Sox,Toronto Blue Jays,3.0,4.0,Sonny Gray,Trey Yesavage,Fenway Park,R,Regular Season,True
MLB,823772,2026-06-18 18:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,2.0,4.0,Shane Drohan,Parker Messick,American Family Field,R,Regular Season,True
MLB,822889,2026-06-18 18:35:00+00:00,Texas Rangers,Minnesota Twins,3.0,9.0,Jack Leiter,Joe Ryan,Globe Life Field,R,Regular Season,True
MLB,823125,2026-06-18 20:10:00+00:00,Seattle Mariners,Baltimore Orioles,3.0,0.0,Bryan Woo,Shane Baz,T-Mobile Park,R,Regular Season,True
MLB,823448,2026-06-18 22:40:00+00:00,Philadelphia Phillies,New York Mets,4.0,6.0,Aaron Nola,Sean Manaea,Citizens Bank Park,R,Regular Season,True
MLB,823533,2026-06-18 23:05:00+00:00,New York Yankees,Chicago White Sox,1.0,5.0,Ryan Weathers,Bryan Hudson,Yankee Stadium,R,Regular Season,True
MLB,824098,2026-06-18 23:40:00+00:00,Kansas City Royals,St. Louis Cardinals,14.0,6.0,Noah Cameron,Matthew Liberatore,Kauffman Stadium,R,Regular Season,True
MLB,824989,2026-06-19 01:40:00+00:00,Athletics,Los Angeles Angels,5.0,0.0,Gage Jump,Ryan Johnson,Sutter Health Park,R,Regular Season,True
MLB,824663,2026-06-19 18:20:00+00:00,Chicago Cubs,Toronto Blue Jays,16.0,2.0,Ben Brown,Kevin Gausman,Wrigley Field,R,Regular Season,True
MLB,824264,2026-06-19 22:40:00+00:00,Detroit Tigers,Chicago White Sox,4.0,3.0,Tarik Skubal,Brandon Eisert,Comerica Park,R,Regular Season,True
MLB,823534,2026-06-19 23:05:00+00:00,New York Yankees,Cincinnati Reds,5.0,0.0,Cam Schlittler,Rhett Lowder,Yankee Stadium,R,Regular Season,True
MLB,822966,2026-06-19 23:10:00+00:00,Tampa Bay Rays,Washington Nationals,5.0,2.0,Griffin Jax,PJ Poulin,Tropicana Field,R,Regular Season,True
MLB,823853,2026-06-19 23:10:00+00:00,Miami Marlins,San Francisco Giants,4.0,3.0,Lake Bachar,Landen Roupp,loanDepot park,R,Regular Season,True
MLB,824910,2026-06-19 23:15:00+00:00,Atlanta Braves,Milwaukee Brewers,3.0,2.0,Martín Pérez,Jacob Misiorowski,Truist Park,R,Regular Season,True
MLB,822886,2026-06-20 00:05:00+00:00,Texas Rangers,San Diego Padres,9.0,7.0,Jacob deGrom,Randy Vásquez,Globe Life Field,R,Regular Season,True
MLB,824179,2026-06-20 00:10:00+00:00,Houston Astros,Cleveland Guardians,9.0,3.0,Tatsuya Imai,Tanner Bibee,Daikin Park,R,Regular Season,True
MLB,824097,2026-06-20 00:15:00+00:00,Kansas City Royals,St. Louis Cardinals,6.0,5.0,Seth Lugo,Michael McGreevy,Kauffman Stadium,R,Regular Season,True
MLB,824345,2026-06-20 00:40:00+00:00,Colorado Rockies,Pittsburgh Pirates,4.0,3.0,Kyle Freeland,Bubba Chandler,Coors Field,R,Regular Season,True
MLB,824990,2026-06-20 01:40:00+00:00,Athletics,Los Angeles Angels,12.0,11.0,Jeffrey Springs,José Soriano,Sutter Health Park,R,Regular Season,True
MLB,825069,2026-06-20 01:45:00+00:00,Arizona Diamondbacks,Minnesota Twins,9.0,5.0,Michael Soroka,Connor Prielipp,Chase Field,R,Regular Season,True
MLB,823124,2026-06-20 02:10:00+00:00,Seattle Mariners,Boston Red Sox,2.0,6.0,Bryce Miller,Ranger Suarez,T-Mobile Park,R,Regular Season,True
MLB,823936,2026-06-20 02:10:00+00:00,Los Angeles Dodgers,Baltimore Orioles,6.0,5.0,Roki Sasaki,Trey Gibson,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,824263,2026-06-20 17:10:00+00:00,Detroit Tigers,Chicago White Sox,4.0,1.0,Troy Melton,Sean Newcomb,Comerica Park,R,Regular Season,True
